14036385328778293248.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
14036385329278296064.000000,-0.000214,-0.000171,0.000697,1.000000,0.000057,0.000029,0.000145,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
14036385356778293248.000000,0.016694,0.013277,-0.034548,0.999999,0.000740,-0.001330,0.000241,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.043080
14036385362778294272.000000,0.022245,0.011111,-0.047670,0.999998,0.000684,-0.001817,0.000156,0.000920,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
14036385367778293760.000000,0.022086,0.012322,-0.047050,0.999998,0.000754,-0.001822,0.000146,-0.005484,-0.001555,0.006142,-0.003130,0.021257,0.078481,0.050153,0.013099,0.005051
14036385389778294784.000000,0.087524,0.030336,0.006670,0.999961,0.002273,0.008494,-0.000132,0.106497,0.015539,0.055293,-0.003116,0.021267,0.078468,0.024074,0.009902,0.020368
14036385391278295040.000000,0.107116,0.032501,0.016076,0.999720,0.000942,0.023537,0.002387,0.182054,0.010312,0.069185,-0.003111,0.021307,0.078410,-0.026453,0.009237,-0.021086
14036385393278296064.000000,0.208671,0.137587,0.027374,0.999491,0.007502,0.030912,0.002248,0.299804,0.006808,0.045241,-0.003104,0.021384,0.078413,-0.014947,0.010148,-0.024269
14036385393778292736.000000,0.177401,0.034068,0.028196,0.999492,0.002613,0.031687,0.002049,0.376044,0.005717,0.020853,-0.003092,0.021471,0.078390,-0.003460,0.005419,-0.023632
14036385394778294272.000000,0.217974,0.034987,0.029637,0.999605,0.003413,0.027857,0.001105,0.421579,0.009668,0.009927,-0.003082,0.021565,0.078371,0.036078,0.004343,-0.011628
14036385397278294016.000000,0.316482,0.041489,0.034763,0.999701,0.006432,0.023568,-0.000694,0.333040,0.003975,0.064141,-0.003062,0.021635,0.078393,0.084646,0.028108,0.043806
14036385404778295296.000000,0.453266,0.012965,0.184030,0.999723,0.016134,0.014898,-0.008421,0.182009,-0.084871,0.329084,-0.003049,0.021649,0.078391,0.189388,0.038847,0.161813
14036385409278296064.000000,0.557409,-0.050021,0.363620,0.992575,0.100297,0.019874,-0.065880,0.244456,-0.227117,0.454311,-0.003024,0.021627,0.078416,0.000633,-0.014573,0.058348
14036385413278296064.000000,0.631971,-0.167648,0.543980,0.982325,0.162177,0.021449,-0.090971,0.198613,-0.366605,0.424895,-0.002950,0.021630,0.078404,0.084868,-0.007296,0.159741
14036385416778293248.000000,0.739299,-0.325943,0.673537,0.980783,0.170110,0.025968,-0.091935,0.428586,-0.563161,0.316732,-0.002939,0.021624,0.078387,0.009333,0.015488,0.173459
14036385419778293760.000000,0.873682,-0.511280,0.746494,0.971837,0.213253,0.023054,-0.097593,0.382948,-0.656766,0.220187,-0.002934,0.021620,0.078404,0.121678,0.055188,0.217076
