1.40363853287783E+019,0,0,0,1,0,0,0,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853292783E+019,-0.000214,-0.000171,0.000697,1,0.000057,0.000029,0.000145,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853297783E+019,0.000264,0.000089,0.00049,1,0.000006,0.000011,0.000028,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853302783E+019,0.000165,-0.000118,0.000784,1,0.000043,0.000034,0.000144,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853307783E+019,-0.000292,0.000046,0.000253,1,0.00002,0.000018,0.000034,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853312783E+019,0.00018,-0.000086,0.000575,1,0.000031,0.000012,0.000118,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853317783E+019,0.000079,-0.000113,0.000823,1,0.00002,0.000031,0.000111,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853322783E+019,-0.000024,-0.000197,0.000294,1,0.000024,0.000015,0.000071,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853327783E+019,0.000209,0.000014,0.000528,1,0.000034,0.000008,0.000091,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853332783E+019,0.000093,0.000089,0.000826,1,0.00003,0.000035,0.000091,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853337783E+019,-0.000168,-0.00001,0.000607,1,0.000013,0.000038,0.000048,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853342783E+019,-0.000188,-0.00023,0.000487,1,0.000031,0.000012,0.000127,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853347783E+019,0.000132,0.000267,0.000851,1,0.000007,0.000039,0.000056,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853352783E+019,-0.000068,-0.000255,0.000507,1,0.000011,0.000037,0.000134,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853357783E+019,-0.000199,-0.000332,0.000242,1,0.000009,0.00001,0.000076,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853362783E+019,0.000053,0.000103,0.000792,1,0.000016,0.000035,0.000065,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853367783E+019,0.000077,-0.000364,0.000702,1,0.000023,0.000028,0.000165,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853372783E+019,-0.000282,-0.000115,0.000169,1,-0.000011,0.000001,-0.000017,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853377783E+019,0.000092,-0.000398,0.000449,1,0.000018,0.00002,0.000145,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853382783E+019,-0.000144,-0.000084,0.000733,1,-0.000003,0.000039,0.000088,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853387783E+019,-0.000144,-0.000084,0.000733,1,-0.000003,0.000039,0.000088,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853392783E+019,-0.000144,-0.000084,0.000733,1,-0.000003,0.000039,0.000088,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853397783E+019,-0.000144,-0.000084,0.000733,1,-0.000003,0.000039,0.000088,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853402783E+019,-0.000566,-0.000413,0.001648,1,-0.000059,0.000084,0.000117,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853407783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853412783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853417783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853422783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853427783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853432783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853437783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853442783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853447783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853452783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853457783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853462783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853467783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853472783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853477783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853482783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853487783E+019,-0.001263,-0.000218,0.002434,1,-0.00043,0.000043,-0.000042,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853492783E+019,-0.000445,-0.000394,0.002091,1,-0.000149,-0.000014,0.000093,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853497783E+019,-0.000231,0.000278,0.001765,1,-0.000186,-0.000011,-0.000078,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853502783E+019,-0.000096,-0.000144,0.001758,1,-0.000144,-0.000022,0.000081,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853507783E+019,-0.00039,-0.000162,0.001435,1,-0.000144,-0.000036,0.000011,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853512783E+019,-0.000403,-0.000165,0.001569,1,-0.000136,-0.000014,0.000013,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853517783E+019,-0.000332,-0.000281,0.001708,1,-0.000118,0.000002,0.000076,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853522783E+019,-0.000455,-0.000145,0.001238,1,-0.000112,-0.000004,-0.00002,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853527783E+019,-0.000571,-0.000637,0.001392,1,-0.000077,-0.000014,0.000092,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853532783E+019,-0.000407,-0.000221,0.000988,1,-0.000114,-0.000047,0.000043,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853537783E+019,-0.0005,-0.000854,0.001161,1,-0.00004,-0.000014,0.000124,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853542783E+019,-0.000424,-0.000477,0.000753,1,-0.000063,-0.000023,0.000017,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853547783E+019,-0.000531,-0.000554,0.001641,1,-0.000099,-0.00002,0.000056,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853552783E+019,-0.000289,-0.000535,0.001007,1,-0.000053,-0.000029,0.000103,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853557783E+019,-0.00064,-0.000667,0.001189,1,-0.000035,-0.00001,0.000068,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853562783E+019,-0.000668,-0.000623,0.001063,1,-0.000025,-0.000012,0.00007,-0.001803,0.000684,-0.001393,-0.003172,0.021267,0.078502,-0.025266,0.136696,0.075593
1.40363853567783E+019,0.016694,0.013277,-0.034548,0.999999,0.00074,-0.00133,0.000241,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853572783E+019,0.016719,0.013633,-0.035057,0.999999,0.000714,-0.001336,0.000186,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853577783E+019,0.017262,0.013677,-0.035564,0.999999,0.000694,-0.001381,0.00016,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853582783E+019,0.016933,0.013765,-0.035407,0.999999,0.000771,-0.001364,0.00022,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853587783E+019,0.016952,0.013646,-0.035434,0.999999,0.000786,-0.001355,0.00018,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853592783E+019,0.016814,0.013371,-0.035556,0.999999,0.000807,-0.001369,0.000233,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853597783E+019,0.017047,0.013392,-0.036154,0.999999,0.000838,-0.001433,0.000193,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853602783E+019,0.016929,0.013304,-0.03573,0.999999,0.000837,-0.001372,0.000257,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853607783E+019,0.017005,0.013444,-0.035433,0.999999,0.000821,-0.001336,0.000239,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853612783E+019,0.016977,0.013443,-0.035541,0.999999,0.000831,-0.001368,0.000247,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853617783E+019,0.017065,0.013506,-0.035314,0.999999,0.000802,-0.001337,0.000228,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853622783E+019,0.01704,0.013521,-0.035311,0.999999,0.000794,-0.001342,0.000248,0.023411,-0.020874,-0.034769,-0.003162,0.021264,0.078491,0.005137,0.060405,0.04308
1.40363853627783E+019,0.022245,0.011111,-0.04767,0.999998,0.000684,-0.001817,0.000156,0.00092,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
1.40363853632783E+019,0.022288,0.010919,-0.047339,0.999998,0.000746,-0.001785,0.000234,0.00092,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
1.40363853637783E+019,0.022249,0.01131,-0.047122,0.999998,0.000653,-0.001784,0.000116,0.00092,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
1.40363853642783E+019,0.02206,0.011056,-0.047117,0.999998,0.000716,-0.001788,0.000235,0.00092,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
1.40363853647783E+019,0.022327,0.01103,-0.047614,0.999998,0.000664,-0.00181,0.000133,0.00092,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
1.40363853652783E+019,0.022112,0.010968,-0.047293,0.999998,0.000737,-0.001781,0.000213,0.00092,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
1.40363853657783E+019,0.022116,0.011023,-0.047675,0.999998,0.000722,-0.0018,0.000171,0.00092,0.006835,-0.005986,-0.003142,0.021265,0.078489,0.049903,-0.005442,-0.000832
